transfer_id,created_at,creator,deleted_at,update_request_id,updated_at,updater,actual_fee,amount,confirmations,currency,direction,ext_tx_id,extra_info_chunk,memo,native_price,status,user_fee,user_id,wallet_balance,payment_method_id,wallet_id,type,version
airdrop-20181115-hdac-ee2539f5-56a7-48bd-a0df-e776edf322e9-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ee344e37-2928-4b98-8c46-48184386e907-withdrawal-exchange,2018-11-15 10:12:22.021,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:22.021,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ee4aab8f-b44a-47f2-81fa-23aaab613584-withdrawal-exchange,2018-11-15 10:12:22.049,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:22.049,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ee7051be-9ff2-44e4-a4a6-608d24284f81-withdrawal-exchange,2018-11-15 10:12:22.080,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:22.080,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ee749278-17d8-4d17-95e8-02caab5ac40d-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ee84c180-fe33-48ce-9c40-a6847791d19b-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389331.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eea9fde4-7021-4d8c-b773-8fe95898a15c-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389231.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eeb16885-949b-4240-8748-366851402cef-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389131.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eebb6572-663d-4da0-acda-66fbdbafae9b-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1389031.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eec3d052-5ce7-4938-b178-940045462a20-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388931.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eec5a639-e69d-4ae1-92e1-cd579d03e7c3-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eecd1204-5583-4158-87a1-20ef48e0794c-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-eeea143b-5fac-4284-bcbb-5aee6ec89256-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ef07db9c-c1e7-4a59-88dd-d5c89be60406-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ef3076b6-6279-4676-9813-0d88f33bc0b6-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ef5ed78f-dd5a-4217-a652-5b72c1be85f7-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388331.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-ef6cf6a9-f611-4135-9fb8-4acc2576a3e4-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388231.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-efb46577-94e7-459b-8365-98c6aed80f1c-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388131.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f01ca60a-a09e-4474-bf3b-31924b7ac23a-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1388031.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f02d6492-f82b-4b63-87d7-d1c96eb596c5-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387931.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f041ad68-8b97-49ca-9bcf-e6f7fedd9e0b-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0466734-0e19-43ea-b6af-263dc6901b48-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0889814-f67b-4429-9806-ae94d81d85a0-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0a01519-2284-4bfb-810c-7799f044c207-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0adb886-ddb5-402d-95eb-32dd76acf93f-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0af4af8-2c01-40fd-9851-5cea38c2f64b-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387331.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0b0deea-cc3d-489d-ac5d-2da99e4fcbd1-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387231.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0bb495b-2fc4-40a7-bcfb-0067427b5f71-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387131.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0d81d38-6a70-4e83-af08-d2d1b74384a3-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1387031.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0d81f93-4a3c-4711-b4aa-1f460ffe66f1-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386931.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0dc3011-690a-4f6d-ac74-e11e43d5ba5f-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0e10348-c12f-451d-b11b-d0dd6305f7ae-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f0e7e0ec-da75-4d6e-864d-e25d0148cf79-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f13822a6-ed10-4a99-90d6-5a90e7647ebf-withdrawal-exchange,2018-11-15 10:12:23.006,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:23.006,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f18f61bf-2bba-4c5b-a3de-a0d5dfaf29fe-withdrawal-exchange,2018-11-15 10:12:23.038,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:23.038,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f1980d0f-adf8-40a7-bab7-af9c703c86ad-withdrawal-exchange,2018-11-15 10:12:23.066,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:23.066,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386331.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f1adb3ec-94eb-4aa0-91f1-4282ff1ed92b-withdrawal-exchange,2018-11-15 10:12:23.098,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018-11-15 10:12:23.098,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386231.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f20beeb4-93ee-4373-8e7a-82faa1b77cb7-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386131.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f20e7d10-4228-4fc0-b6d7-caee80c995a8-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1386031.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f23875b1-fd01-400d-bc3c-afd0dfacb3e2-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385931.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f249065a-f98c-4926-bbe9-962032fc7794-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f279d65b-f7d4-48b8-8bc6-901ff3540f03-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f27c3a48-e888-4591-bf91-47e64cb7cf06-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f2bfe3b1-cb10-4c7a-ad20-621d71c1839c-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f2ed4519-4aa3-465b-9c29-e56c2929cbbc-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f2f4fc31-bd10-474f-9207-35f7c475ef25-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385331.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f31559f9-8f17-4076-aa81-3041422e2711-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385231.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f31deeb2-fa4d-4cee-9d02-0bdf52256230-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385131.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f33859d6-230f-4fed-bc46-9bc510405b91-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1385031.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f356a0fe-1220-45ab-9ca5-353a0f85c745-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384931.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f3622562-8a3b-41e7-acb9-c1c2a838cad1-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384831.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f3635508-b887-4354-ae10-e467535c9c07-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384731.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f3b2a261-43d2-4cf4-a4ac-f3925ac9ddc2-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384631.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f3b6b9ee-6fec-411f-a7bb-e71dacfdc1ab-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384531.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f3ccefd3-15b2-405f-a6f4-9e02cce9ae0d-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384431.3,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f410f516-2710-43ba-b592-a55137a25e53-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,90.83611,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384340.464,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f41a6b40-4ead-48d1-a70a-eb757ee61eae-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384240.464,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f4386c63-057e-4c21-8c81-08e4303288c4-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384140.464,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
airdrop-20181115-hdac-f467899a-c71b-497d-99f7-161ca8e95fde-withdrawal-exchange,2018.11.15 10:12,UNKNOWN,,UNKNOWN-55c0f2b7-dc24-425b-9be8-6b86719f2865,2018.11.15 10:12,UNKNOWN,0,100,0,HDAC,WITHDRAWAL,,,,0,COMPLETED,0,sum-user-id,1384040.464,airdrop-20181115-hdac-sum-user-id-withdrawal,accac570-de75-11e8-bd11-2f9252c4dc2f,AIRDROP,0
